threshold,latency,usage,user_score,reward
0.1,13482.560210757785,0.33088235294117646,1.6,-1.8544117647058822
0.5,3436.849021911621,0.05813953488372093,5.9,1.6593023255813955
0.9,4037.1830463409424,0.03614457831325301,1.0,-0.6807228915662651
0.5941731837794105,4051.0231852531433,0.05263157894736842,4.5,0.986842105263158
0.4217774255057856,0.0,0.0,5.5,2.75
0.3490663915639698,2990.96941947937,0.09574468085106383,5.5,1.271276595744681
0.4272032240892055,4503.831704457601,0.08108108108108109,2.2,-0.3054054054054054
0.4828513507183812,2708.08215936025,0.06896551724137931,6.5,1.9051724137931034
0.48481055709825005,2945.331335067749,0.06896551724137931,7.9,2.6051724137931034
0.4912064465709761,3084.844470024109,0.061855670103092786,2.2,-0.20927835051546384
0.46835100276181624,2648.4029293060303,0.07142857142857142,9.0,3.142857142857143
0.4639487874602925,2592.4461364746094,0.07352941176470588,9.0,3.1323529411764706
