stamp_sec,x,y,z,yolo_conf,status,vlm_response,latency_ms,usage_ratio
1772415439,1.2847306728363037,0.0,0.0,0.8495965003967285,YOLO_ONLY,PENDING...,0.0,0.0
1772415450,1.282930850982666,0.0,0.0,0.5145853757858276,YOLO_ONLY,PENDING...,0.0,0.0
1772415450,1.282904028892517,0.0,0.0,0.5593203902244568,YOLO_ONLY,PENDING...,0.0,0.0
1772415450,1.2829116582870483,0.0,0.0,0.3637250065803528,YOLO_ONLY,PENDING...,0.0,0.0
1772415450,1.282912015914917,0.0,0.0,0.0,VLM_TRIGGERED,PENDING...,0.0,0.08333333333333333
1772415450,1.2829278707504272,0.0,0.0,0.3816997706890106,YOLO_ONLY,PENDING...,0.0,0.07692307692307693
1772415450,1.282946228981018,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.07142857142857142
1772415451,1.28287672996521,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.06666666666666667
1772415451,1.2850784063339233,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.0625
1772415451,1.297797441482544,0.0,0.0,0.4539461135864258,YOLO_ONLY,PENDING...,0.0,0.058823529411764705
1772415451,1.3111344575881958,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.05555555555555555
1772415451,1.3163363933563232,0.0,0.0,0.3419259786605835,YOLO_ONLY,PENDING...,0.0,0.05263157894736842
1772415451,1.3327332735061646,0.0,0.0,0.4273574948310852,YOLO_ONLY,PENDING...,0.0,0.05
1772415451,1.3396434783935547,0.0,0.0,0.30337032675743103,YOLO_ONLY,PENDING...,0.0,0.047619047619047616
1772415451,1.3438911437988281,0.0,0.0,0.42660126090049744,YOLO_ONLY,PENDING...,0.0,0.045454545454545456
1772415451,1.3427975177764893,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.043478260869565216
1772415451,1.3425207138061523,0.0,0.0,0.35501590371131897,YOLO_ONLY,PENDING...,0.0,0.041666666666666664
1772415452,1.340074896812439,0.0,0.0,0.2880288362503052,YOLO_ONLY,PENDING...,0.0,0.04
1772415452,1.337095856666565,0.0,0.0,0.3119319975376129,YOLO_ONLY,PENDING...,0.0,0.038461538461538464
1772415452,1.3354127407073975,0.0,0.0,0.41303545236587524,YOLO_ONLY,PENDING...,0.0,0.037037037037037035
1772415452,1.335784912109375,0.0,0.0,0.4230264127254486,YOLO_ONLY,PENDING...,0.0,0.03571428571428571
1772415452,1.3338065147399902,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.034482758620689655
1772415452,1.3324588537216187,0.0,0.0,0.33329614996910095,YOLO_ONLY,PENDING...,0.0,0.03333333333333333
1772415452,1.3317800760269165,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.03225806451612903
1772415452,1.3285564184188843,0.0,0.0,0.2874579131603241,YOLO_ONLY,PENDING...,0.0,0.03125
1772415452,1.3259495496749878,0.0,0.0,0.2738887369632721,YOLO_ONLY,PENDING...,0.0,0.030303030303030304
1772415452,1.3212342262268066,0.0,0.0,0.32949307560920715,YOLO_ONLY,PENDING...,0.0,0.029411764705882353
1772415452,1.3195377588272095,0.0,0.0,0.5897113084793091,YOLO_ONLY,PENDING...,0.0,0.02857142857142857
1772415453,1.3179850578308105,0.0,0.0,0.3445141017436981,YOLO_ONLY,PENDING...,0.0,0.027777777777777776
1772415453,1.3153733015060425,0.0,0.0,0.3669842481613159,YOLO_ONLY,PENDING...,0.0,0.02702702702702703
1772415453,1.3113631010055542,0.0,0.0,0.5126758813858032,YOLO_ONLY,PENDING...,0.0,0.02631578947368421
1772415453,1.3014323711395264,0.0,0.0,0.268853098154068,YOLO_ONLY,PENDING...,0.0,0.02564102564102564
1772415453,1.2935770750045776,0.0,0.0,0.3929116427898407,YOLO_ONLY,PENDING...,0.0,0.025
1772415453,1.2679747343063354,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.024390243902439025
1772415453,1.2290585041046143,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.023809523809523808
1772415453,1.207951545715332,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.023255813953488372
1772415453,1.1296870708465576,0.0,0.0,0.3682680130004883,YOLO_ONLY,PENDING...,0.0,0.022727272727272728
1772415453,1.1004054546356201,0.0,0.0,0.49073705077171326,YOLO_ONLY,PENDING...,0.0,0.022222222222222223
1772415453,1.0376548767089844,0.0,0.0,0.3804716169834137,YOLO_ONLY,PENDING...,0.0,0.021739130434782608
1772415454,0.9690268635749817,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.02127659574468085
1772415454,0.9052299857139587,0.0,0.0,0.29884985089302063,YOLO_ONLY,PENDING...,0.0,0.020833333333333332
1772415454,0.8737649917602539,0.0,0.0,0.3518123924732208,YOLO_ONLY,PENDING...,0.0,0.02040816326530612
1772415454,0.8063527941703796,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.02
1772415454,0.7766277194023132,0.0,0.0,0.38278552889823914,YOLO_ONLY,PENDING...,0.0,0.0196078431372549
1772415454,0.7181508541107178,0.0,0.0,0.2633248567581177,YOLO_ONLY,PENDING...,0.0,0.019230769230769232
