frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
1,custom,trial_x_0.9_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
2,custom,trial_x_0.9_raw.mp4,0.2503,chair,VLM_TRIGGERED,PENDING...,0,0.0000
2,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,6.6,0.5000
3,custom,trial_x_0.9_raw.mp4,0.2685,person;chair,VLM_TRIGGERED,PENDING...,0,0.3333
3,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,6.1,0.6667
4,custom,trial_x_0.9_raw.mp4,0.2775,person;chair,VLM_TRIGGERED,PENDING...,0,0.5000
4,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,5.2,0.7500
5,custom,trial_x_0.9_raw.mp4,0.3036,person,VLM_TRIGGERED,PENDING...,0,0.6000
5,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.7,0.8000
6,custom,trial_x_0.9_raw.mp4,0.3482,person;chair,VLM_TRIGGERED,PENDING...,0,0.6667
6,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.6,0.8333
7,custom,trial_x_0.9_raw.mp4,0.3901,person;chair;person,VLM_TRIGGERED,PENDING...,0,0.7143
7,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,5.0,0.8571
8,custom,trial_x_0.9_raw.mp4,0.3854,person;person;chair,VLM_TRIGGERED,PENDING...,0,0.7500
8,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.5,0.8750
9,custom,trial_x_0.9_raw.mp4,0.3915,person;person;chair,VLM_TRIGGERED,PENDING...,0,0.7778
9,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.4,0.8889
10,custom,trial_x_0.9_raw.mp4,0.4079,person;person;chair,VLM_TRIGGERED,PENDING...,0,0.8000
10,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,5.3,0.9000
11,custom,trial_x_0.9_raw.mp4,0.3400,person;chair,VLM_TRIGGERED,PENDING...,0,0.8182
11,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.4,0.9091
12,custom,trial_x_0.9_raw.mp4,0.3363,chair;person,VLM_TRIGGERED,PENDING...,0,0.8333
12,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.4,0.9167
13,custom,trial_x_0.9_raw.mp4,0.3253,chair,VLM_TRIGGERED,PENDING...,0,0.8462
13,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.4,0.9231
14,custom,trial_x_0.9_raw.mp4,0.2640,person,VLM_TRIGGERED,PENDING...,0,0.8571
14,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,5.1,0.9286
15,custom,trial_x_0.9_raw.mp4,0.3439,person;chair,VLM_TRIGGERED,PENDING...,0,0.8667
15,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,5.0,0.9333
16,custom,trial_x_0.9_raw.mp4,0.3400,person,VLM_TRIGGERED,PENDING...,0,0.8750
16,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.2,0.9375
17,custom,trial_x_0.9_raw.mp4,0.3509,person,VLM_TRIGGERED,PENDING...,0,0.8824
17,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.6,0.9412
18,custom,trial_x_0.9_raw.mp4,0.3627,person;person,VLM_TRIGGERED,PENDING...,0,0.8889
18,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.2,0.9444
19,custom,trial_x_0.9_raw.mp4,0.3497,person;person,VLM_TRIGGERED,PENDING...,0,0.8947
19,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.7,0.9474
20,custom,trial_x_0.9_raw.mp4,0.3380,person;person,VLM_TRIGGERED,PENDING...,0,0.9000
20,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,5.6,0.9500
21,custom,trial_x_0.9_raw.mp4,0.2897,person,VLM_TRIGGERED,PENDING...,0,0.9048
21,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.4,0.9524
22,custom,trial_x_0.9_raw.mp4,0.2771,person,VLM_TRIGGERED,PENDING...,0,0.9091
22,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.4,0.9545
23,custom,trial_x_0.9_raw.mp4,0.2600,person,VLM_TRIGGERED,PENDING...,0,0.9130
23,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.5,0.9565
24,custom,trial_x_0.9_raw.mp4,0.2828,person,VLM_TRIGGERED,PENDING...,0,0.9167
24,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.3,0.9583
25,custom,trial_x_0.9_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.9200
26,custom,trial_x_0.9_raw.mp4,0.2886,person,VLM_TRIGGERED,PENDING...,0,0.8846
26,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.1,0.9231
27,custom,trial_x_0.9_raw.mp4,0.3306,person;person,VLM_TRIGGERED,PENDING...,0,0.8889
27,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.3,0.9259
28,custom,trial_x_0.9_raw.mp4,0.3187,person;person,VLM_TRIGGERED,PENDING...,0,0.8929
28,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.9,0.9286
29,custom,trial_x_0.9_raw.mp4,0.2919,person;person,VLM_TRIGGERED,PENDING...,0,0.8966
29,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.4,0.9310
30,custom,trial_x_0.9_raw.mp4,0.3211,person;person,VLM_TRIGGERED,PENDING...,0,0.9000
30,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.3,0.9333
31,custom,trial_x_0.9_raw.mp4,0.3070,person,VLM_TRIGGERED,PENDING...,0,0.9032
31,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.6,0.9355
32,custom,trial_x_0.9_raw.mp4,0.3381,person,VLM_TRIGGERED,PENDING...,0,0.9062
32,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.3,0.9375
33,custom,trial_x_0.9_raw.mp4,0.3448,person,VLM_TRIGGERED,PENDING...,0,0.9091
33,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.5,0.9394
34,custom,trial_x_0.9_raw.mp4,0.3816,person;person;chair,VLM_TRIGGERED,PENDING...,0,0.9118
34,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.5,0.9412
35,custom,trial_x_0.9_raw.mp4,0.3698,person;chair;person,VLM_TRIGGERED,PENDING...,0,0.9143
35,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.5,0.9429
36,custom,trial_x_0.9_raw.mp4,0.3869,person;chair;person,VLM_TRIGGERED,PENDING...,0,0.9167
36,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.2,0.9444
37,custom,trial_x_0.9_raw.mp4,0.3465,person;person,VLM_TRIGGERED,PENDING...,0,0.9189
37,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,4.1,0.9459
38,custom,trial_x_0.9_raw.mp4,0.3398,person;person,VLM_TRIGGERED,PENDING...,0,0.9211
38,custom,trial_x_0.9_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,,5.1,0.9474
