frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
65,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
66,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
67,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
68,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
69,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
70,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
71,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
72,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
73,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
74,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
75,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
76,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
77,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
78,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
79,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
80,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
81,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
82,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
83,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
84,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
85,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
86,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
87,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
88,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
89,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
90,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
91,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
92,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
93,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
94,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
95,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
96,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
97,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
98,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
99,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
100,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
101,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
102,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
103,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
