frame,object_name,yolo_confidence,depth_ft,used_vlm,output_text,latency_ms,direction
1753,person,0.311,27.77,0,[FAST MODE - HIGH CONF],144.31,right
1754,person,0.256,26.69,0,[FAST MODE - HIGH CONF],154.68,left
1755,person,0.304,28.12,0,[FAST MODE - HIGH CONF],152.8,right
1756,person,0.342,28.41,0,[FAST MODE - HIGH CONF],130.38,right
1757,person,0.3,28.71,0,[FAST MODE - HIGH CONF],114.59,right
1758,person,0.262,28.78,0,[FAST MODE - HIGH CONF],124.44,right
1759,,,,0,,137.68,none
1760,person,0.277,29.03,0,[FAST MODE - HIGH CONF],117.15,right
1761,person,0.284,28.4,0,[FAST MODE - HIGH CONF],126.49,right
1762,person,0.275,26.91,0,[FAST MODE - HIGH CONF],143.74,left
1763,person,0.296,27.38,0,[FAST MODE - HIGH CONF],145.36,left
1764,,,,0,,126.47,none
1765,,,,0,,139.55,none
1766,,,,0,,149.59,none
1767,,,,0,,154.63,none
1768,,,,0,,141.93,none
1769,,,,0,,114.44,none
1770,,,,0,,130.07,none
1771,,,,0,,147.84,none
1772,,,,0,,139.85,none
1773,,,,0,,165.83,none
1774,person,0.252,28.08,0,[FAST MODE - HIGH CONF],169.49,right
1775,person,0.256,27.77,0,[FAST MODE - HIGH CONF],122.45,right
1776,car,0.262,24.78,0,[FAST MODE - HIGH CONF],137.82,left
1777,,,,0,,161.13,none
1778,,,,0,,155.63,none
1779,,,,0,,122.37,none
1780,,,,0,,119.03,none
1781,,,,0,,128.51,none
1782,,,,0,,146.12,none
1783,,,,0,,150.66,none
1784,,,,0,,142.82,none
1785,potted plant,0.258,26.58,0,[FAST MODE - HIGH CONF],152.12,left
1786,potted plant,0.367,27.23,0,[FAST MODE - HIGH CONF],141.59,left
1787,potted plant,0.257,27.37,0,[FAST MODE - HIGH CONF],164.15,left
1788,person,0.287,28.99,0,[FAST MODE - HIGH CONF],146.38,right
1789,person,0.278,28.93,0,[FAST MODE - HIGH CONF],140.86,right
1790,potted plant,0.274,26.73,0,[FAST MODE - HIGH CONF],147.68,left
1791,person,0.282,29.17,0,[FAST MODE - HIGH CONF],132.94,right
1792,person,0.263,29.18,0,[FAST MODE - HIGH CONF],144.41,right
1793,person,0.261,29.24,0,[FAST MODE - HIGH CONF],141.21,right
1794,person,0.279,29.43,0,[FAST MODE - HIGH CONF],140.86,right
1795,person,0.3,29.62,0,[FAST MODE - HIGH CONF],130.0,right
1796,person,0.337,29.35,0,[FAST MODE - HIGH CONF],120.65,right
