frame,object_name,yolo_confidence,depth_ft,used_vlm,output_text,latency_ms,direction
377,person,0.268,27.66,0,[FAST MODE - HIGH CONF],170.95,left
378,bench,0.258,21.45,0,[FAST MODE - HIGH CONF],169.32,left
379,person,0.342,27.57,0,[FAST MODE - HIGH CONF],164.22,left
380,person,0.321,26.16,0,[FAST MODE - HIGH CONF],170.89,left
381,person,0.328,26.14,0,[FAST MODE - HIGH CONF],168.08,left
382,person,0.255,25.82,0,[FAST MODE - HIGH CONF],174.14,left
383,person,0.297,26.73,0,[FAST MODE - HIGH CONF],171.89,left
384,person,0.26,25.88,0,[FAST MODE - HIGH CONF],171.25,left
385,person,0.29,23.51,0,[FAST MODE - HIGH CONF],168.49,left
386,person,0.26,24.3,0,[FAST MODE - HIGH CONF],170.96,left
387,person,0.277,25.94,0,[FAST MODE - HIGH CONF],166.73,left
388,person,0.356,24.77,0,[FAST MODE - HIGH CONF],172.95,left
389,person,0.276,26.09,0,[FAST MODE - HIGH CONF],170.33,left
390,chair,0.26,19.28,0,[FAST MODE - HIGH CONF],173.88,left
391,person,0.261,25.26,0,[FAST MODE - HIGH CONF],171.26,left
392,person,0.304,25.41,0,[FAST MODE - HIGH CONF],171.06,left
393,chair,0.257,18.94,0,[FAST MODE - HIGH CONF],175.13,left
394,person,0.262,25.16,0,[FAST MODE - HIGH CONF],185.36,left
395,potted plant,0.293,9.31,0,[FAST MODE - TOO CLOSE],173.07,left
396,potted plant,0.31,9.55,0,[FAST MODE - TOO CLOSE],177.34,left
397,person,0.337,23.82,0,[FAST MODE - HIGH CONF],179.38,left
398,person,0.275,25.38,0,[FAST MODE - HIGH CONF],168.24,left
399,chair,0.257,18.76,0,[FAST MODE - HIGH CONF],158.03,left
400,person,0.332,24.45,0,[FAST MODE - HIGH CONF],165.84,left
401,person,0.257,23.88,0,[FAST MODE - HIGH CONF],174.65,left
402,person,0.287,26.2,0,[FAST MODE - HIGH CONF],174.51,left
403,chair,0.273,19.38,0,[FAST MODE - HIGH CONF],169.49,left
404,bench,0.263,6.38,0,[FAST MODE - TOO CLOSE],171.07,left
405,person,0.29,25.64,0,[FAST MODE - HIGH CONF],171.46,left
406,potted plant,0.385,6.77,0,[FAST MODE - TOO CLOSE],221.13,left
407,person,0.255,26,0,[FAST MODE - HIGH CONF],166.26,left
408,chair,0.261,21.78,0,[FAST MODE - HIGH CONF],210,left
409,person,0.294,25.1,0,[FAST MODE - HIGH CONF],210.72,left
410,chair,0.311,20.8,0,[FAST MODE - HIGH CONF],169.69,left
411,chair,0.286,21.93,0,[FAST MODE - HIGH CONF],214.74,left
412,chair,0.255,19.11,0,[FAST MODE - HIGH CONF],178.85,left
413,person,0.252,24.1,0,[FAST MODE - HIGH CONF],173.03,left
414,bench,0.252,25.71,0,[FAST MODE - HIGH CONF],175.09,left
415,bench,0.273,25.74,0,[FAST MODE - HIGH CONF],180.23,left
416,bench,0.251,22.04,0,[FAST MODE - HIGH CONF],165.26,left
417,person,0.335,26.38,0,[FAST MODE - HIGH CONF],169.95,left
418,person,0.257,24.47,0,[FAST MODE - HIGH CONF],181.35,left
419,person,0.257,25.55,0,[FAST MODE - HIGH CONF],178.64,left
420,person,0.257,26.04,0,[FAST MODE - HIGH CONF],176.36,left
421,person,0.273,25.61,0,[FAST MODE - HIGH CONF],171.54,left
422,person,0.286,26.58,0,[FAST MODE - HIGH CONF],177.23,left
423,person,0.279,27.6,0,[FAST MODE - HIGH CONF],183.78,left
424,potted plant,0.255,4.58,0,[FAST MODE - TOO CLOSE],180.53,right
425,person,0.298,26.13,0,[FAST MODE - HIGH CONF],191.76,left
426,person,0.292,25.76,0,[FAST MODE - HIGH CONF],183.42,left
427,chair,0.259,20.14,0,[FAST MODE - HIGH CONF],185.15,left
428,person,0.253,24.98,0,[FAST MODE - HIGH CONF],189.28,left
429,person,0.27,25.55,0,[FAST MODE - HIGH CONF],185.52,left
430,person,0.259,25,0,[FAST MODE - HIGH CONF],187.13,left
431,person,0.251,25.64,0,[FAST MODE - HIGH CONF],181.11,left
432,person,0.345,24.52,0,[FAST MODE - HIGH CONF],180.57,left
433,person,0.258,26.13,0,[FAST MODE - HIGH CONF],187.61,left
434,person,0.253,27.37,0,[FAST MODE - HIGH CONF],220.32,left
435,person,0.287,26.3,0,[FAST MODE - HIGH CONF],183.31,left
436,chair,0.255,20.08,0,[FAST MODE - HIGH CONF],188.6,left
437,person,0.255,26.08,0,[FAST MODE - HIGH CONF],187.68,left
438,potted plant,0.333,5.36,0,[FAST MODE - TOO CLOSE],225.39,right
439,potted plant,0.256,6.66,0,[FAST MODE - TOO CLOSE],228.3,right
440,chair,0.262,20.8,0,[FAST MODE - HIGH CONF],182.46,left
441,person,0.32,24.98,0,[FAST MODE - HIGH CONF],183.55,left
442,person,0.259,25.26,0,[FAST MODE - HIGH CONF],169.71,left
443,person,0.3,24.94,0,[FAST MODE - HIGH CONF],188.11,left
444,person,0.25,27.24,0,[FAST MODE - HIGH CONF],187.86,left
445,person,0.253,26.88,0,[FAST MODE - HIGH CONF],191.58,left
446,person,0.262,27.08,0,[FAST MODE - HIGH CONF],171.82,left
447,potted plant,0.279,15.24,0,[FAST MODE - HIGH CONF],177.24,right
448,potted plant,0.263,18.35,0,[FAST MODE - HIGH CONF],164.96,right
449,person,0.258,24.65,0,[FAST MODE - HIGH CONF],176.86,left
450,person,0.298,26.29,0,[FAST MODE - HIGH CONF],166,left
451,person,0.334,27.16,0,[FAST MODE - HIGH CONF],165.59,left
452,potted plant,0.297,10.5,0,[FAST MODE - HIGH CONF],166.84,right
453,person,0.279,23.26,0,[FAST MODE - HIGH CONF],172.5,left
454,person,0.251,27.24,0,[FAST MODE - HIGH CONF],171.96,left
455,person,0.265,28.37,0,[FAST MODE - HIGH CONF],174.31,left
456,person,0.288,27.39,0,[FAST MODE - HIGH CONF],220.88,left
457,bench,0.265,23.67,0,[FAST MODE - HIGH CONF],214.16,left
458,person,0.272,26.76,0,[FAST MODE - HIGH CONF],173.89,left
459,person,0.261,28.71,0,[FAST MODE - HIGH CONF],173.61,left
460,person,0.261,27.45,0,[FAST MODE - HIGH CONF],177.13,left
461,chair,0.286,22.66,0,[FAST MODE - HIGH CONF],170.8,left
462,person,0.264,26.03,0,[FAST MODE - HIGH CONF],171.43,left
463,person,0.269,26.82,0,[FAST MODE - HIGH CONF],145.05,left
464,person,0.279,26.19,0,[FAST MODE - HIGH CONF],148.27,left
465,chair,0.277,20.01,0,[FAST MODE - HIGH CONF],159.38,left
466,chair,0.255,21.64,0,[FAST MODE - HIGH CONF],174.33,left
467,bench,0.259,22.5,0,[FAST MODE - HIGH CONF],163.49,left
468,person,0.251,27.86,0,[FAST MODE - HIGH CONF],178.64,left
469,bench,0.254,21.95,0,[FAST MODE - HIGH CONF],172.17,left
470,person,0.275,28.11,0,[FAST MODE - HIGH CONF],174.71,left
471,person,0.259,27.06,0,[FAST MODE - HIGH CONF],185.06,left
472,person,0.27,29,0,[FAST MODE - HIGH CONF],163.87,left
473,person,0.287,29.24,0,[FAST MODE - HIGH CONF],146.69,left
474,person,0.25,25.79,0,[FAST MODE - HIGH CONF],165.2,left
475,person,0.264,26.62,0,[FAST MODE - HIGH CONF],186.37,left
476,person,0.282,29.15,0,[FAST MODE - HIGH CONF],183.6,left
477,person,0.323,27.63,0,[FAST MODE - HIGH CONF],176.25,left
478,person,0.361,27.04,0,[FAST MODE - HIGH CONF],177.45,left
479,person,0.284,27.3,0,[FAST MODE - HIGH CONF],180.09,left
480,person,0.257,26.13,0,[FAST MODE - HIGH CONF],179.77,left
481,person,0.261,25.98,0,[FAST MODE - HIGH CONF],176.19,left
482,person,0.256,26.65,0,[FAST MODE - HIGH CONF],177.24,left
483,potted plant,0.304,5.02,0,[FAST MODE - TOO CLOSE],172.48,right
484,person,0.257,28.46,0,[FAST MODE - HIGH CONF],183.19,left
485,person,0.291,27.93,0,[FAST MODE - HIGH CONF],175.82,left
486,potted plant,0.252,18.57,0,[FAST MODE - HIGH CONF],186.37,right
487,person,0.27,28.28,0,[FAST MODE - HIGH CONF],176.61,left
488,potted plant,0.274,4.67,0,[FAST MODE - TOO CLOSE],168.32,right
489,chair,0.307,22.07,0,[FAST MODE - HIGH CONF],162.28,left
490,chair,0.326,22.85,0,[FAST MODE - HIGH CONF],171.71,left
491,chair,0.277,23.41,0,[FAST MODE - HIGH CONF],173.1,left
492,person,0.267,26.42,0,[FAST MODE - HIGH CONF],169.97,left
493,person,0.288,27.98,0,[FAST MODE - HIGH CONF],172.3,left
494,person,0.256,27.04,0,[FAST MODE - HIGH CONF],179.33,left
495,potted plant,0.324,4.43,0,[FAST MODE - TOO CLOSE],170.41,right
496,potted plant,0.327,14.99,0,[FAST MODE - HIGH CONF],169.27,right
497,potted plant,0.251,15.04,0,[FAST MODE - HIGH CONF],181.41,right
498,person,0.253,28.1,0,[FAST MODE - HIGH CONF],181.16,left
499,potted plant,0.262,13.54,0,[FAST MODE - HIGH CONF],182.69,right
500,person,0.376,26.11,0,[FAST MODE - HIGH CONF],180.31,left
501,person,0.304,24,0,[FAST MODE - HIGH CONF],170.97,left
502,person,0.266,23.22,0,[FAST MODE - HIGH CONF],176.2,left
503,person,0.316,28.72,0,[FAST MODE - HIGH CONF],174.29,left
504,person,0.267,27.94,0,[FAST MODE - HIGH CONF],165.27,left
505,potted plant,0.256,9.93,0,[FAST MODE - TOO CLOSE],183.54,right
506,bench,0.274,27.69,0,[FAST MODE - HIGH CONF],495.99,left
507,potted plant,0.274,20.43,0,[FAST MODE - HIGH CONF],208.37,right
508,person,0.267,28.05,0,[FAST MODE - HIGH CONF],196.37,left
509,chair,0.332,21.48,0,[FAST MODE - HIGH CONF],212.95,left
510,chair,0.263,22.09,0,[FAST MODE - HIGH CONF],209.72,left
511,chair,0.31,23.03,0,[FAST MODE - HIGH CONF],188.39,left
512,person,0.251,23.29,0,[FAST MODE - HIGH CONF],204.23,left
513,person,0.266,29,0,[FAST MODE - HIGH CONF],200.97,left
514,person,0.268,26.97,0,[FAST MODE - HIGH CONF],200.38,left
515,person,0.315,22.83,0,[FAST MODE - HIGH CONF],187.84,left
516,person,0.296,21.36,0,[FAST MODE - HIGH CONF],188.37,left
517,person,0.253,28.8,0,[FAST MODE - HIGH CONF],177.06,left
518,dining table,0.259,21.88,0,[FAST MODE - HIGH CONF],172.63,left
519,person,0.291,27.47,0,[FAST MODE - HIGH CONF],174.22,left
520,person,0.259,27.97,0,[FAST MODE - HIGH CONF],196.84,left
521,chair,0.253,20.56,0,[FAST MODE - HIGH CONF],185.42,left
522,person,0.269,28.57,0,[FAST MODE - HIGH CONF],178.2,left
523,person,0.345,23.97,0,[FAST MODE - HIGH CONF],166.83,left
524,person,0.28,22.85,0,[FAST MODE - HIGH CONF],165.98,left
525,person,0.284,21.36,0,[FAST MODE - HIGH CONF],168.74,left
526,person,0.271,21.48,0,[FAST MODE - HIGH CONF],210.02,left
527,person,0.256,28.54,0,[FAST MODE - HIGH CONF],167.45,left
528,person,0.267,27.21,0,[FAST MODE - HIGH CONF],176.9,left
529,bench,0.289,22,0,[FAST MODE - HIGH CONF],167.17,left
530,person,0.253,18.71,0,[FAST MODE - HIGH CONF],173.76,left
531,person,0.339,22.45,0,[FAST MODE - HIGH CONF],164.81,left
532,chair,0.298,22.82,0,[FAST MODE - HIGH CONF],160.73,left
533,chair,0.258,23.01,0,[FAST MODE - HIGH CONF],163.35,left
534,bench,0.286,23.85,0,[FAST MODE - HIGH CONF],175.41,left
535,person,0.294,27.7,0,[FAST MODE - HIGH CONF],175.64,left
536,bench,0.262,25.47,0,[FAST MODE - HIGH CONF],174.94,left
537,person,0.263,26.86,0,[FAST MODE - HIGH CONF],176.2,left
538,bench,0.303,21.83,0,[FAST MODE - HIGH CONF],168.66,left
539,bench,0.263,22.43,0,[FAST MODE - HIGH CONF],168.34,left
540,bench,0.256,17.19,0,[FAST MODE - HIGH CONF],172.63,left
541,bench,0.251,18.84,0,[FAST MODE - HIGH CONF],174.72,left
542,bench,0.257,16.28,0,[FAST MODE - HIGH CONF],165.78,left
543,person,0.302,25.82,0,[FAST MODE - HIGH CONF],166.83,right
544,person,0.257,24.64,0,[FAST MODE - HIGH CONF],169.6,right
545,person,0.28,24.75,0,[FAST MODE - HIGH CONF],144.02,left
546,person,0.258,23.99,0,[FAST MODE - HIGH CONF],140.95,left
547,person,0.252,23.76,0,[FAST MODE - HIGH CONF],158.96,right
548,person,0.268,22.41,0,[FAST MODE - HIGH CONF],164.75,left
549,person,0.313,22.79,0,[FAST MODE - HIGH CONF],166.1,left
550,person,0.27,26.22,0,[FAST MODE - HIGH CONF],178.03,left
551,person,0.252,26.5,0,[FAST MODE - HIGH CONF],172.31,left
552,person,0.28,25.86,0,[FAST MODE - HIGH CONF],169.1,left
553,person,0.317,24.32,0,[FAST MODE - HIGH CONF],176.57,right
554,bench,0.251,13.8,0,[FAST MODE - HIGH CONF],164.53,left
555,person,0.259,24.8,0,[FAST MODE - HIGH CONF],170.4,right
556,person,0.272,25.07,0,[FAST MODE - HIGH CONF],175.17,left
557,person,0.254,21.48,0,[FAST MODE - HIGH CONF],164.06,left
558,chair,0.259,13.85,0,[FAST MODE - HIGH CONF],162.61,left
559,chair,0.254,14.23,0,[FAST MODE - HIGH CONF],149.87,left
560,person,0.251,24.24,0,[FAST MODE - HIGH CONF],137.25,left
561,bench,0.251,23.76,0,[FAST MODE - HIGH CONF],154.71,right
562,person,0.282,17.88,0,[FAST MODE - HIGH CONF],175.81,left
563,person,0.264,24.28,0,[FAST MODE - HIGH CONF],183.37,right
564,bench,0.264,15.26,0,[FAST MODE - HIGH CONF],165.99,left
565,person,0.346,28.46,0,[FAST MODE - HIGH CONF],161.18,left
566,person,0.272,28.2,0,[FAST MODE - HIGH CONF],164.33,left
567,person,0.301,25.89,0,[FAST MODE - HIGH CONF],167.22,left
568,person,0.269,25.67,0,[FAST MODE - HIGH CONF],145.59,left
569,bench,0.254,26.96,0,[FAST MODE - HIGH CONF],155.26,left
570,bench,0.279,27.46,0,[FAST MODE - HIGH CONF],150.99,left
571,chair,0.276,14.76,0,[FAST MODE - HIGH CONF],157.09,left
572,chair,0.297,13.87,0,[FAST MODE - HIGH CONF],153.71,left
573,chair,0.264,14.02,0,[FAST MODE - HIGH CONF],153.04,left
574,bench,0.278,14.53,0,[FAST MODE - HIGH CONF],163.95,left
575,bench,0.279,14.54,0,[FAST MODE - HIGH CONF],156.47,left
576,person,0.29,26.64,0,[FAST MODE - HIGH CONF],159.79,left
577,person,0.292,28.05,0,[FAST MODE - HIGH CONF],170.26,left
578,person,0.346,14.55,0,[FAST MODE - HIGH CONF],160.25,left
579,chair,0.267,13.05,0,[FAST MODE - HIGH CONF],169.85,left
580,person,0.254,26.4,0,[FAST MODE - HIGH CONF],169.51,right
581,person,0.25,29.69,0,[FAST MODE - HIGH CONF],163.05,left
582,dining table,0.257,13.79,0,[FAST MODE - HIGH CONF],171.01,left
583,bench,0.277,14.97,0,[FAST MODE - HIGH CONF],165.78,left
584,person,0.268,28.46,0,[FAST MODE - HIGH CONF],171.36,left
585,person,0.26,26.44,0,[FAST MODE - HIGH CONF],166.01,right
586,person,0.34,25.39,0,[FAST MODE - HIGH CONF],163.79,right
587,person,0.299,28.45,0,[FAST MODE - HIGH CONF],150.46,left
