frame,object_name,yolo_confidence,depth_ft,used_vlm,output_text,latency_ms,direction
633,person,0.281,19.71,0,,318.37,none
634,bench,0.276,24.68,0,,312.21,none
635,person,0.256,19.55,0,,307.89,none
636,person,0.305,23.35,0,,297.45,none
637,dining table,0.281,6.79,0,move left,309.05,left
638,dining table,0.271,6.59,0,move left,295.29,left
639,person,0.4,18.86,0,,303.66,none
640,person,0.28,23.82,0,,300.65,none
641,person,0.282,13.05,0,move left,302.66,left
642,bench,0.262,23.14,0,,303.87,none
643,bench,0.291,23.31,0,,308.0,none
644,bench,0.285,23.22,0,,320.81,none
645,bench,0.253,22.44,0,,307.83,none
646,dining table,0.283,6.41,0,move left,320.1,left
647,bench,0.28,23.75,0,,301.41,none
648,chair,0.256,6.41,0,move left,301.73,left
649,person,0.25,21.74,0,,314.98,none
650,person,0.295,24.5,0,,313.24,none
651,person,0.269,24.19,0,,298.5,none
652,person,0.266,26.64,0,,304.68,none
653,bench,0.297,23.08,0,,306.55,none
654,bench,0.259,22.72,0,,316.33,none
655,person,0.258,28.84,0,,318.88,none
656,bench,0.363,21.27,0,,303.56,none
657,person,0.309,22.89,0,,307.15,none
658,chair,0.316,5.58,0,move right,303.6,right
659,bench,0.259,22.36,0,,305.96,none
660,bench,0.355,22.07,0,,305.38,none
661,person,0.255,20.28,0,,302.07,none
662,person,0.313,22.98,0,,298.35,none
663,person,0.277,18.41,0,,300.41,none
664,person,0.258,11.32,0,move left,303.42,left
665,person,0.27,12.33,0,move left,302.18,left
666,bench,0.268,20.45,0,,298.57,none
667,person,0.25,15.38,0,,306.14,none
668,chair,0.25,4.44,0,move right,308.23,right
669,handbag,0.253,3.26,0,move left,296.47,left
670,person,0.291,13.47,0,move left,297.2,left
671,chair,0.254,21.26,0,,305.33,none
672,bench,0.319,21.06,0,,305.04,none
673,person,0.252,11.18,0,move left,305.05,left
674,potted plant,0.316,17.57,0,,308.11,none
675,bench,0.262,19.78,0,,301.41,none
676,person,0.252,24.02,0,,292.75,none
677,bench,0.267,19.98,0,,310.15,none
678,chair,0.264,22.97,0,,305.66,none
679,chair,0.293,3.93,0,move right,305.62,right
680,person,0.347,19.93,0,,307.42,none
681,person,0.264,27.62,0,,303.4,none
682,bench,0.296,20.7,0,,300.5,none
683,person,0.318,23.37,0,,303.39,none
684,bench,0.469,21.06,0,,312.83,none
685,person,0.284,2.77,0,move right,304.06,right
686,chair,0.274,2.65,0,move left,302.52,left
687,person,0.299,22.77,0,,308.84,none
688,chair,0.291,3.19,0,move right,304.46,right
689,dining table,0.258,2.32,0,move left,305.3,left
690,person,0.307,3.25,0,move right,308.22,right
691,potted plant,0.273,12.08,0,move left,308.68,left
692,person,0.312,23.41,0,,303.06,none
693,bench,0.256,21.12,0,,302.41,none
694,person,0.353,25.37,0,,303.12,none
695,person,0.277,26.3,0,,316.71,none
696,person,0.301,3.15,0,move right,305.27,right
697,fire hydrant,0.25,9.1,0,move left,306.95,left
698,person,0.285,24.17,0,,299.96,none
699,person,0.269,17.13,0,,309.7,none
700,chair,0.301,22.51,0,,310.86,none
701,person,0.25,25.5,0,,310.52,none
702,dining table,0.267,22.94,0,,324.64,none
703,person,0.265,22.93,0,,325.36,none
704,chair,0.25,22.88,0,,329.49,none
705,person,0.264,23.42,0,,318.22,none
706,bench,0.262,22.97,0,,343.53,none
707,person,0.282,25.54,0,,346.16,none
708,person,0.252,24.86,0,,335.82,none
709,bench,0.291,23.65,0,,344.31,none
710,bench,0.255,6.19,0,move left,343.18,left
711,bench,0.256,20.95,0,,343.09,none
712,chair,0.258,22.67,0,,345.99,none
713,dining table,0.255,3.5,0,move right,346.26,right
714,dining table,0.267,22.27,0,,347.13,none
715,bench,0.283,22.97,0,,336.86,none
716,person,0.257,26.08,0,,345.32,none
717,chair,0.303,23.73,0,,333.82,none
718,person,0.274,3.81,0,move right,349.6,right
719,person,0.279,25.89,0,,356.09,none
720,dining table,0.265,1.9,0,move right,336.55,right
721,bench,0.254,5.31,0,move left,348.64,left
722,bench,0.285,3.75,0,move left,339.35,left
723,bench,0.291,20.76,0,,344.67,none
724,chair,0.293,22.7,0,,332.89,none
725,dining table,0.251,20.39,0,,335.05,none
726,person,0.252,25.37,0,,345.93,none
727,dining table,0.26,2.99,0,move right,345.22,right
728,person,0.256,27.77,0,,338.0,none
729,chair,0.271,23.8,0,,344.97,none
730,bench,0.254,5.5,0,move left,341.54,left
731,chair,0.251,21.53,0,,337.9,none
732,person,0.253,8.67,0,move right,330.98,right
733,bench,0.25,7.96,0,move left,332.56,left
734,person,0.256,11.09,0,move right,322.33,right
735,chair,0.254,22.77,0,,332.54,none
736,person,0.27,9.88,0,move right,331.04,right
737,person,0.269,25.48,0,,329.76,none
738,person,0.267,24.36,0,,325.88,none
739,dining table,0.266,1.81,0,move right,329.11,right
740,person,0.27,25.94,0,,330.56,none
741,person,0.274,24.46,0,,326.83,none
742,person,0.283,15.26,0,,342.8,none
743,dining table,0.298,1.81,0,move right,326.57,right
744,bench,0.269,3.45,0,move left,333.86,left
745,person,0.259,28.27,0,,340.62,none
746,person,0.29,27.95,0,,343.1,none
747,bench,0.277,5.38,0,move left,330.26,left
748,person,0.253,24.04,0,,342.2,none
749,bench,0.276,7.09,0,move left,344.63,left
750,bench,0.367,23.02,0,,340.83,none
751,person,0.263,23.96,0,,331.66,none
752,dining table,0.296,2.85,0,move right,329.38,right
753,person,0.3,27.83,0,,331.86,none
754,chair,0.258,2.56,0,move left,348.48,left
755,person,0.261,27.34,0,,341.77,none
756,dining table,0.252,2.53,0,move right,333.95,right
757,person,0.253,28.34,0,,343.96,none
758,person,0.256,27.09,0,,332.14,none
759,chair,0.253,10.96,0,move left,336.38,left
760,person,0.258,27.57,0,,349.65,none
761,chair,0.277,23.56,0,,345.21,none
762,chair,0.251,13.66,0,move left,336.02,left
763,person,0.251,27.9,0,,343.59,none
764,person,0.258,24.81,0,,352.81,none
765,person,0.251,25.07,0,,347.42,none
766,dining table,0.26,3.18,0,move right,349.44,right
767,person,0.292,28.25,0,,329.0,none
768,person,0.317,27.72,0,,333.38,none
769,person,0.258,27.66,0,,323.71,none
770,person,0.277,25.64,0,,332.39,none
771,person,0.267,26.63,0,,332.85,none
772,person,0.289,26.71,0,,322.34,none
773,person,0.27,28.85,0,,327.13,none
774,person,0.267,28.55,0,,329.02,none
775,person,0.269,2.71,0,move right,319.94,right
776,person,0.259,26.53,0,,321.8,none
777,person,0.251,25.97,0,,323.78,none
778,person,0.292,25.42,0,,316.5,none
779,person,0.263,24.98,0,,318.27,none
780,person,0.253,16.72,0,,324.59,none
781,person,0.294,28.78,0,,324.21,none
782,person,0.362,27.48,0,,322.8,none
783,chair,0.289,2.08,0,move right,317.23,right
784,chair,0.282,1.66,0,move right,327.27,right
785,person,0.261,19.54,0,,324.04,none
786,person,0.316,24.46,0,,318.78,none
787,bench,0.253,2.35,0,move right,317.38,right
788,person,0.325,30.23,0,,325.17,none
789,chair,0.253,2.18,0,move right,328.98,right
790,person,0.276,27.33,0,,323.68,none
791,bench,0.279,11.17,0,move left,320.42,left
792,chair,0.297,2.11,0,move right,323.64,right
793,bench,0.327,10.94,0,move left,333.26,left
794,person,0.258,25.22,0,,336.73,none
795,bench,0.269,5.6,0,move left,335.46,left
796,chair,0.323,2.07,0,move right,324.65,right
797,person,0.286,27.78,0,,318.11,none
798,person,0.271,27.47,0,,318.03,none
799,bench,0.257,7.75,0,move left,319.12,left
800,person,0.289,28.71,0,,318.36,none
801,bench,0.257,22.94,0,,325.5,none
802,person,0.315,31.01,0,,311.74,none
803,person,0.262,28.29,0,,323.9,none
804,person,0.258,27.66,0,,320.39,none
805,person,0.352,26.57,0,,320.45,none
806,bench,0.253,9.41,0,move left,315.66,left
807,person,0.283,25.39,0,,319.04,none
808,person,0.307,26.85,0,,324.37,none
809,person,0.359,30.91,0,,321.48,none
810,person,0.319,27.23,0,,314.15,none
811,bench,0.277,4.43,0,move left,311.62,left
812,bench,0.253,3.94,0,move left,323.96,left
813,person,0.293,25.26,0,,322.45,none
814,person,0.384,27.7,0,,324.92,none
815,person,0.314,27.3,0,,318.72,none
816,person,0.273,23.6,0,,318.69,none
817,bench,0.255,2.86,0,move left,326.8,left
818,person,0.251,27.67,0,,313.38,none
819,person,0.254,26.71,0,,315.2,none
820,person,0.274,21.94,0,,320.44,none
821,person,0.252,25.2,0,,327.0,none
822,person,0.288,27.95,0,,323.62,none
823,person,0.269,26.17,0,,320.13,none
824,person,0.258,26.39,0,,320.18,none
825,potted plant,0.275,14.92,0,move left,317.5,left
826,person,0.285,26.81,0,,321.73,none
827,person,0.25,26.42,0,,321.76,none
828,person,0.307,27.23,0,,323.75,none
829,person,0.337,22.82,0,,318.52,none
830,person,0.286,26.37,0,,326.5,none
831,person,0.281,23.32,0,,322.95,none
832,person,0.258,18.78,0,,320.56,none
833,person,0.258,18.66,0,,319.48,none
834,backpack,0.252,22.11,0,,324.38,none
835,person,0.301,26.97,0,,317.38,none
836,person,0.354,29.21,0,,314.92,none
837,bench,0.255,26.58,0,,316.25,none
838,person,0.251,26.66,0,,319.47,none
839,person,0.301,26.1,0,,317.97,none
840,person,0.257,27.59,0,,321.64,none
841,person,0.279,27.51,0,,321.82,none
842,person,0.359,29.86,0,,318.67,none
843,potted plant,0.255,24.61,0,,318.48,none
844,person,0.289,27.13,0,,315.96,none
845,potted plant,0.288,25.78,0,,320.56,none
846,person,0.291,19.81,0,,321.8,none
847,car,0.251,24.07,0,,315.84,none
848,person,0.323,26.32,0,,316.26,none
849,bench,0.27,26.81,0,,321.52,none
850,potted plant,0.255,25.24,0,,307.52,none
851,person,0.397,29.91,0,,312.97,none
852,person,0.41,28.78,0,,320.57,none
853,person,0.406,28.42,0,,313.14,none
854,person,0.29,26.7,0,,321.8,none
855,person,0.302,15.03,0,,323.47,none
856,potted plant,0.258,11.56,0,move left,319.49,left
857,person,0.309,25.91,0,,317.39,none
858,potted plant,0.312,8.93,0,move left,328.0,left
859,person,0.26,22.72,0,,322.01,none
860,person,0.256,24.63,0,,323.01,none
861,person,0.344,17.7,0,,323.11,none
862,person,0.272,18.57,0,,316.44,none
863,person,0.262,27.18,0,,321.72,none
864,person,0.359,27.71,0,,319.88,none
865,potted plant,0.269,21.77,0,,316.3,none
866,person,0.312,27.56,0,,316.64,none
867,person,0.263,16.22,0,,316.58,none
868,person,0.287,24.28,0,,315.23,none
869,person,0.381,17.36,0,,319.25,none
870,person,0.343,25.32,0,,320.46,none
871,person,0.317,24.95,0,,320.74,none
872,person,0.262,15.04,0,,322.49,none
873,person,0.296,17.29,0,,320.02,none
874,person,0.268,25.1,0,,315.61,none
875,person,0.254,23.76,0,,314.94,none
876,person,0.254,24.75,0,,325.06,none
877,person,0.35,25.56,0,,322.39,none
878,person,0.261,22.77,0,,320.84,none
879,person,0.269,23.67,0,,322.94,none
880,person,0.281,21.83,0,,325.5,none
881,bench,0.269,25.09,0,,317.61,none
882,person,0.268,28.35,0,,319.25,none
883,person,0.262,28.11,0,,319.17,none
884,person,0.28,14.34,0,move left,320.95,left
885,person,0.264,23.88,0,,323.25,none
886,person,0.321,27.79,0,,325.74,none
887,person,0.35,28.47,0,,317.24,none
888,person,0.33,28.15,0,,319.48,none
889,person,0.274,24.72,0,,323.28,none
890,bench,0.422,25.58,0,,322.42,none
891,person,0.292,24.89,0,,317.97,none
892,person,0.252,25.56,0,,323.45,none
893,person,0.289,20.2,0,,319.5,none
894,person,0.281,28.54,0,,317.87,none
895,person,0.251,25.12,0,,324.15,none
896,person,0.255,26.27,0,,319.76,none
897,person,0.453,20.44,0,,319.66,none
898,person,0.284,28.78,0,,318.35,none
899,person,0.306,22.09,0,,320.34,none
900,person,0.53,23.21,0,,317.23,none
901,handbag,0.255,23.27,0,,320.35,none
902,person,0.255,26.5,0,,317.68,none
903,person,0.294,26.4,0,,319.13,none
904,person,0.272,28.59,0,,321.14,none
905,person,0.36,28.03,0,,317.46,none
906,person,0.284,28.72,0,,315.77,none
907,person,0.25,27.24,0,,311.89,none
908,skateboard,0.273,22.92,0,,319.74,none
909,person,0.312,13.11,0,move left,317.14,left
910,bench,0.304,26.28,0,,319.73,none
911,person,0.269,29.35,0,,321.19,none
912,person,0.268,29.58,0,,319.21,none
913,bench,0.255,27.23,0,,317.48,none
914,person,0.327,29.59,0,,318.7,none
915,person,0.276,29.76,0,,317.69,none
916,bench,0.256,26.73,0,,319.26,none
917,potted plant,0.258,27.47,0,,320.25,none
918,handbag,0.314,26.0,0,,325.79,none
919,person,0.255,26.46,0,,319.58,none
920,person,0.394,25.95,0,,323.36,none
921,person,0.267,28.55,0,,321.19,none
922,person,0.289,28.55,0,,322.66,none
923,handbag,0.279,26.17,0,,317.59,none
924,person,0.367,26.63,0,,321.29,none
925,person,0.298,28.86,0,,324.79,none
926,potted plant,0.254,28.64,0,,318.41,none
927,person,0.292,28.81,0,,321.31,none
928,potted plant,0.261,28.79,0,,323.43,none
929,potted plant,0.342,28.6,0,,322.64,none
930,bench,0.288,27.27,0,,319.08,none
931,person,0.275,29.2,0,,323.72,none
932,bench,0.256,27.39,0,,327.21,none
933,bench,0.25,27.52,0,,317.88,none
934,bench,0.273,28.16,0,,322.19,none
935,potted plant,0.276,29.64,0,,320.61,none
936,backpack,0.27,27.19,0,,321.99,none
937,bench,0.405,27.91,0,,322.16,none
938,bench,0.273,28.33,0,,320.15,none
939,skateboard,0.287,24.88,0,,319.0,none
940,person,0.376,25.59,0,,335.99,none
941,bench,0.276,26.98,0,,316.99,none
942,bench,0.275,27.75,0,,321.51,none
943,bench,0.429,27.78,0,,324.22,none
944,handbag,0.302,25.57,0,,318.72,none
945,handbag,0.251,25.98,0,,314.84,none
946,potted plant,0.308,30.32,0,,318.48,none
947,person,0.268,24.47,0,,323.65,none
948,bench,0.31,27.29,0,,322.78,none
949,bench,0.335,27.66,0,,323.08,none
950,person,0.325,25.06,0,,318.55,none
951,potted plant,0.271,29.77,0,,314.23,none
952,bench,0.318,26.59,0,,321.4,none
953,bench,0.278,26.74,0,,310.64,none
954,person,0.359,27.65,0,,316.24,none
955,handbag,0.256,26.6,0,,318.72,none
956,person,0.298,27.89,0,,319.38,none
957,handbag,0.262,26.64,0,,324.03,none
958,handbag,0.296,25.69,0,,319.22,none
959,bench,0.421,25.93,0,,324.34,none
960,person,0.266,30.74,0,,321.89,none
961,bench,0.516,26.92,0,,320.76,none
962,person,0.265,22.98,0,,322.58,none
963,handbag,0.285,25.09,0,,321.21,none
964,handbag,0.25,23.56,0,,313.74,none
965,bench,0.445,26.6,0,,323.66,none
966,bench,0.371,27.45,0,,323.36,none
967,person,0.281,28.23,0,,326.79,none
968,potted plant,0.257,29.01,0,,319.88,none
969,bench,0.269,26.27,0,,320.87,none
970,bench,0.356,25.18,0,,318.0,none
971,person,0.256,28.24,0,,323.59,none
972,person,0.317,29.08,0,,319.69,none
973,person,0.289,29.67,0,,329.31,none
974,person,0.279,30.97,0,,335.21,none
975,person,0.335,29.25,0,,330.8,none
976,potted plant,0.261,30.11,0,,337.3,none
977,backpack,0.317,24.43,0,,330.11,none
978,bench,0.407,26.81,0,,339.47,none
979,bench,0.365,26.51,0,,331.93,none
980,person,0.359,29.08,0,,331.99,none
981,person,0.322,28.61,0,,329.49,none
982,bench,0.337,25.97,0,,323.32,none
983,bench,0.293,26.42,0,,332.18,none
984,person,0.517,29.78,0,,333.84,none
985,person,0.527,29.61,0,,333.13,none
986,person,0.503,29.22,0,,335.08,none
987,person,0.639,24.91,0,,312.74,none
988,bench,0.337,24.74,0,,320.22,none
989,person,0.26,31.14,0,,318.66,none
990,handbag,0.3,22.31,0,,334.05,none
991,bench,0.279,22.51,0,,316.73,none
992,handbag,0.298,20.55,0,,312.85,none
993,person,0.306,29.29,0,,320.89,none
994,person,0.425,29.26,0,,321.32,none
995,person,0.326,28.9,0,,321.0,none
996,backpack,0.432,22.53,0,,320.65,none
997,bench,0.465,22.47,0,,322.02,none
998,person,0.688,23.66,0,,319.52,none
999,person,0.662,24.69,0,,316.33,none
1000,person,0.642,22.52,0,,312.88,none
1001,person,0.596,23.13,0,,315.64,none
1002,bench,0.261,20.73,0,,318.89,none
1003,person,0.67,20.95,0,,316.62,none
1004,person,0.668,22.8,0,,316.76,none
1005,person,0.631,22.72,0,,319.37,none
1006,person,0.621,22.28,0,,318.04,none
1007,person,0.589,23.04,0,,317.98,none
1008,person,0.272,29.66,0,,326.12,none
1009,potted plant,0.254,18.93,0,,327.12,none
1010,bench,0.275,20.76,0,,318.44,none
1011,bench,0.435,22.44,0,,326.46,none
1012,person,0.602,23.46,0,,319.16,none
1013,person,0.342,22.93,0,,320.06,none
1014,person,0.447,24.79,0,,316.82,none
1015,person,0.398,24.45,0,,307.22,none
1016,person,0.267,24.91,0,,330.89,none
1017,person,0.695,24.91,0,,315.56,none
1018,car,0.31,28.23,0,,315.56,none
1019,person,0.677,25.12,0,,320.01,none
1020,person,0.656,24.27,0,,318.88,none
1021,person,0.686,24.76,0,,318.39,none
1022,person,0.655,24.23,0,,316.26,none
1023,car,0.372,27.46,0,,328.48,none
1024,car,0.413,27.89,0,,331.28,none
1025,backpack,0.426,15.6,0,,330.6,none
1026,backpack,0.297,15.02,0,,315.7,none
1027,car,0.433,27.26,0,,324.9,none
1028,car,0.327,27.45,0,,339.14,none
1029,car,0.319,27.45,0,,329.08,none
1030,person,0.66,23.09,0,,318.44,none
1031,person,0.674,24.21,0,,305.33,none
1032,person,0.676,23.83,0,,302.19,none
1033,person,0.64,23.59,0,,301.06,none
1034,person,0.678,22.92,0,,303.09,none
1035,backpack,0.256,15.63,0,,301.01,none
1036,person,0.669,23.92,0,,320.71,none
1037,person,0.286,23.55,0,,328.89,none
1038,person,0.6,22.57,0,,320.17,none
1039,person,0.614,23.32,0,,322.61,none
1040,skateboard,0.264,12.12,0,move right,327.38,right
1041,person,0.664,24.27,0,,308.92,none
1042,person,0.641,24.33,0,,303.28,none
1043,person,0.659,24.4,0,,310.5,none
1044,person,0.677,23.61,0,,318.42,none
1045,person,0.297,23.72,0,,350.89,none
1046,person,0.645,22.61,0,,337.96,none
1047,person,0.667,22.55,0,,321.13,none
1048,person,0.291,26.81,0,,325.03,none
1049,backpack,0.327,10.95,0,move right,316.91,right
1050,person,0.601,22.05,0,,319.42,none
1051,person,0.273,20.83,0,,315.08,none
1052,person,0.652,22.38,0,,316.92,none
1053,person,0.424,27.57,0,,327.76,none
1054,person,0.305,27.65,0,,321.32,none
1055,person,0.707,22.35,0,,319.53,none
1056,person,0.699,21.47,0,,317.86,none
1057,person,0.722,20.38,0,,321.01,none
1058,person,0.603,20.41,0,,320.94,none
1059,person,0.58,22.31,0,,314.76,none
1060,person,0.364,22.59,0,,313.06,none
1061,person,0.519,26.71,0,,322.84,none
1062,person,0.292,27.11,0,,318.92,none
1063,person,0.283,27.35,0,,336.1,none
1064,potted plant,0.252,16.94,0,,334.04,none
1065,person,0.299,26.58,0,,317.01,none
1066,potted plant,0.302,15.55,0,,314.87,none
1067,potted plant,0.256,16.39,0,,328.0,none
1068,potted plant,0.263,26.87,0,,315.2,none
1069,person,0.273,25.59,0,,318.76,none
1070,person,0.894,14.48,0,move right,329.73,right
1071,person,0.9,14.25,0,move right,316.21,right
1072,person,0.891,13.87,0,move right,316.4,right
1073,person,0.87,12.42,0,move right,329.4,right
1074,person,0.883,10.14,0,move right,320.48,right
1075,person,0.267,25.83,0,,319.34,none
1076,potted plant,0.268,12.52,0,move right,316.95,right
1077,person,0.288,26.21,0,,312.28,none
1078,person,0.865,8.74,0,move right,312.94,right
1079,person,0.844,9.96,0,move right,312.31,right
1080,bench,0.271,24.19,0,,319.71,none
1081,bench,0.256,24.82,0,,317.8,none
1082,person,0.581,18.59,0,,320.48,none
1083,person,0.252,25.27,0,,314.59,none
1084,person,0.383,23.41,0,,314.09,none
1085,person,0.332,26.47,0,,309.93,none
1086,person,0.27,25.58,0,,313.98,none
1087,person,0.916,10.96,0,move right,317.23,right
1088,person,0.905,8.82,0,move right,315.0,right
1089,person,0.899,9.82,0,move right,316.95,right
1090,person,0.903,8.69,0,move right,316.04,right
1091,person,0.892,11.86,0,move right,311.52,right
1092,person,0.881,9.64,0,move right,317.55,right
1093,person,0.886,10.41,0,move right,322.68,right
1094,person,0.268,26.49,0,,322.97,none
1095,person,0.876,10.23,0,move right,321.84,right
1096,person,0.282,26.35,0,,332.63,none
1097,person,0.912,9.78,0,move right,322.34,right
1098,person,0.915,9.91,0,move right,317.11,right
1099,person,0.301,26.73,0,,333.94,none
1100,bench,0.333,23.95,0,,326.03,none
1101,person,0.251,26.54,0,,328.94,none
1102,person,0.85,11.91,0,move right,336.56,right
1103,person,0.856,13.11,0,move right,337.48,right
1104,person,0.818,12.69,0,move right,334.85,right
1105,person,0.32,26.21,0,,340.14,none
1106,skateboard,0.255,9.31,0,move right,353.29,right
1107,potted plant,0.254,26.46,0,,349.38,none
1108,person,0.265,25.99,0,,347.0,none
1109,bench,0.256,24.8,0,,359.75,none
1110,bench,0.352,19.09,0,,348.53,none
1111,person,0.259,25.99,0,,334.51,none
1112,person,0.256,25.05,0,,332.32,none
1113,person,0.26,25.01,0,,349.04,none
1114,person,0.259,25.55,0,,339.6,none
1115,person,0.256,25.27,0,,350.87,none
1116,person,0.269,24.88,0,,336.1,none
1117,umbrella,0.264,28.9,0,,344.08,none
1118,umbrella,0.256,28.72,0,,338.9,none
1119,potted plant,0.38,9.27,0,move right,345.75,right
1120,person,0.474,25.93,0,,340.71,none
1121,person,0.253,25.73,0,,332.92,none
1122,person,0.255,25.77,0,,333.43,none
1123,bench,0.29,18.19,0,,339.68,none
1124,chair,0.328,18.83,0,,336.63,none
1125,chair,0.302,20.63,0,,337.52,none
1126,umbrella,0.266,29.31,0,,332.4,none
1127,person,0.278,25.9,0,,335.85,none
1128,potted plant,0.296,9.52,0,move right,336.11,right
1129,bench,0.264,24.8,0,,340.26,none
1130,potted plant,0.257,26.18,0,,335.46,none
1131,potted plant,0.273,26.78,0,,339.59,none
1132,bench,0.305,27.15,0,,334.83,none
1133,potted plant,0.263,10.63,0,move right,334.55,right
1134,bench,0.287,26.08,0,,334.36,none
1135,potted plant,0.272,9.54,0,move right,336.1,right
1136,umbrella,0.283,28.78,0,,330.51,none
1137,person,0.298,25.76,0,,337.52,none
1138,potted plant,0.273,9.23,0,move right,339.78,right
1139,potted plant,0.268,9.93,0,move right,340.55,right
1140,potted plant,0.264,9.49,0,move right,340.39,right
1141,person,0.306,25.54,0,,324.35,none
1142,potted plant,0.271,25.96,0,,318.46,none
1143,potted plant,0.256,25.78,0,,322.61,none
1144,potted plant,0.288,25.73,0,,324.16,none
1145,potted plant,0.277,25.73,0,,327.86,none
1146,person,0.653,26.46,0,,320.98,none
1147,person,0.632,26.62,0,,313.7,none
1148,person,0.612,26.51,0,,320.47,none
1149,person,0.569,26.59,0,,331.21,none
1150,person,0.312,25.87,0,,319.45,none
1151,person,0.298,24.85,0,,324.98,none
1152,person,0.304,25.35,0,,322.45,none
1153,person,0.326,24.71,0,,327.11,none
1154,potted plant,0.331,26.02,0,,323.65,none
1155,potted plant,0.277,26.85,0,,324.29,none
1156,person,0.302,26.25,0,,322.8,none
1157,potted plant,0.3,26.67,0,,327.75,none
1158,potted plant,0.347,25.99,0,,322.02,none
1159,potted plant,0.32,26.89,0,,317.63,none
1160,potted plant,0.274,22.42,0,,308.63,none
1161,potted plant,0.279,21.91,0,,325.12,none
1162,potted plant,0.26,21.94,0,,331.64,none
1163,potted plant,0.282,26.08,0,,324.64,none
1164,potted plant,0.254,26.6,0,,333.17,none
1165,potted plant,0.268,26.92,0,,326.75,none
1166,potted plant,0.264,26.92,0,,315.81,none
1167,chair,0.281,25.29,0,,322.48,none
1168,person,0.305,26.79,0,,320.83,none
1169,chair,0.317,25.36,0,,320.05,none
1170,person,0.265,25.66,0,,361.59,none
1171,potted plant,0.258,28.68,0,,345.42,none
1172,person,0.346,26.37,0,,323.25,none
1173,potted plant,0.292,28.41,0,,330.66,none
