threshold,latency,usage,user_score,reward
0.1,0.0,0.0,2.0,1.0
0.5,4495.689364040599,0.22077922077922077,6.0,0.8961038961038961
0.9,4983.087735516684,0.865979381443299,1.0,-4.8298969072164954
0.3,4601.965060600867,0.18055555555555555,8.0,2.0972222222222223
0.75,4647.9117503533,0.2826086956521739,3.0,-0.9130434782608692
0.22695129321886373,0.0,0.0,5.0,2.5
0.2285690220740019,0.0,0.0,3.0,1.5
0.29285520569634405,5099.459707736969,0.041666666666666664,8.0,2.791666666666667
0.32286067107052585,4646.607258740593,0.1717171717171717,9.5,2.8914141414141414
0.34188245560931385,4501.6654659720025,0.22077922077922077,9.0,2.396103896103896
0.329612407137199,4872.964279992239,0.08860759493670886,9.0,3.0569620253164556
0.32958729282743116,4495.3627943992615,0.12903225806451613,9.5,3.1048387096774195
0.33559957178789007,4371.6744354793,0.1917808219178082,9.5,2.791095890410959
0.3363806547515352,4441.228866577148,0.12643678160919541,9.8,3.2678160919540233
0.3432980997548146,4429.224829519949,0.21232876712328766,9.5,2.6883561643835616
0.3403817643033772,4361.0053062438965,0.09782608695652174,9.8,3.410869565217392
