threshold,latency,usage,user_score,reward
0.1,4477.991664409637,0.32786885245901637,1.0,-2.139344262295082
0.5,4848.573883374532,0.06451612903225806,8.3,2.8274193548387103
0.9,6234.380602836609,0.02564102564102564,1.8,-0.22820512820512817
0.5967831044708996,0.0,0.0,5.0,2.5
0.49983688081033795,4701.575231552124,0.06493506493506493,4.7,1.0253246753246754
0.6237930322937484,5783.825914065043,0.05555555555555555,8.3,2.8722222222222227
0.6357739908647021,5297.99731572469,0.043478260869565216,8.1,2.8326086956521737
0.6381945310994086,6240.860223770142,0.05084745762711865,8.4,2.9457627118644067
0.6435555140789901,0.0,0.0,8.0,4.0
0.6870953640350068,4664.588411649068,0.04918032786885246,8.3,2.904098360655738
0.660133110184246,6182.894647121429,0.043010752688172046,8.5,3.03494623655914
0.6585688779935363,5727.060317993164,0.05128205128205128,8.5,2.9935897435897436
0.6561418884998015,0.0,0.0,8.5,4.25
