stamp_sec,x,y,z,yolo_conf,detected_classes,status,vlm_response,latency_ms,vlm_usage_ratio
1771007451,-0.16618146002292633,-0.6994478106498718,0.30236685276031494,0.7159,chair,YOLO_ONLY,N/A,0.0,0.0500
1771007451,-0.16610004007816315,-0.6994161605834961,0.3023711144924164,0.6493,chair,YOLO_ONLY,N/A,0.0,0.0476
1771007451,-0.1660856157541275,-0.6994105577468872,0.3023771345615387,0.7409,chair,YOLO_ONLY,N/A,0.0,0.0455
1771007451,-0.16601550579071045,-0.6994038820266724,0.3023783266544342,0.6922,chair,YOLO_ONLY,N/A,0.0,0.0435
1771007451,-0.1660018265247345,-0.6994403600692749,0.3023710250854492,0.6364,chair,YOLO_ONLY,N/A,0.0,0.0417
1771007451,-0.1658789962530136,-0.6993748545646667,0.3023820221424103,0.7547,chair,YOLO_ONLY,N/A,0.0,0.0400
1771007451,-0.16585101187229156,-0.6993480324745178,0.3023778200149536,0.7764,chair,YOLO_ONLY,N/A,0.0,0.0385
1771007451,-0.1657644808292389,-0.699356198310852,0.30237603187561035,0.7447,chair,YOLO_ONLY,N/A,0.0,0.0370
1771007452,-0.16576923429965973,-0.6994112730026245,0.3023887574672699,0.7552,chair,YOLO_ONLY,N/A,0.0,0.0357
1771007452,-0.1657702773809433,-0.6994080543518066,0.30237889289855957,0.7664,chair,YOLO_ONLY,N/A,0.0,0.0345
1771007452,-0.16569459438323975,-0.6993592977523804,0.3023698925971985,0.7361,chair,YOLO_ONLY,N/A,0.0,0.0333
1771007452,-0.1655498743057251,-0.6994049549102783,0.3023958206176758,0.7336,chair,YOLO_ONLY,N/A,0.0,0.0323
1771007452,-0.16554827988147736,-0.699356734752655,0.3023839294910431,0.7514,chair,YOLO_ONLY,N/A,0.0,0.0312
1771007452,-0.16545432806015015,-0.6993905901908875,0.30236580967903137,0.6808,chair,YOLO_ONLY,N/A,0.0,0.0303
1771007452,-0.16546425223350525,-0.6993974447250366,0.3023771345615387,0.7387,chair,YOLO_ONLY,N/A,0.0,0.0294
1771007452,-0.16536322236061096,-0.6993401646614075,0.3023605942726135,0.7568,chair,YOLO_ONLY,N/A,0.0,0.0286
1771007452,-0.16526611149311066,-0.6993880271911621,0.3023712933063507,0.7527,chair,YOLO_ONLY,N/A,0.0,0.0278
1771007452,-0.16527952253818512,-0.6993961334228516,0.3023853302001953,0.7231,chair,YOLO_ONLY,N/A,0.0,0.0270
1771007452,-0.16527113318443298,-0.6994161009788513,0.3023870885372162,0.7912,chair,YOLO_ONLY,N/A,0.0,0.0263
1771007452,-0.16522490978240967,-0.6993359923362732,0.3023774325847626,0.8073,chair,YOLO_ONLY,N/A,0.0,0.0256
1771007452,-0.1652001440525055,-0.6993169784545898,0.3023885488510132,0.6697,chair,YOLO_ONLY,N/A,0.0,0.0250
1771007452,-0.1650666892528534,-0.6993268132209778,0.3023691773414612,0.7530,chair,YOLO_ONLY,N/A,0.0,0.0244
1771007452,-0.1649918258190155,-0.6993222832679749,0.3023764193058014,0.7286,chair,YOLO_ONLY,N/A,0.0,0.0238
1771007453,-0.16491517424583435,-0.6992928981781006,0.3023717403411865,0.7886,chair,YOLO_ONLY,N/A,0.0,0.0233
1771007453,-0.16487309336662292,-0.6992985010147095,0.3023582398891449,0.6970,chair,YOLO_ONLY,N/A,0.0,0.0227
1771007453,-0.16484589874744415,-0.6992564797401428,0.3023604154586792,0.7720,chair,YOLO_ONLY,N/A,0.0,0.0222
1771007453,-0.16474905610084534,-0.6991769671440125,0.30237090587615967,0.7192,chair,YOLO_ONLY,N/A,0.0,0.0217
1771007453,-0.16464737057685852,-0.6992188692092896,0.30237942934036255,0.6997,chair,YOLO_ONLY,N/A,0.0,0.0213
1771007453,-0.16457803547382355,-0.6992356777191162,0.3023977279663086,0.7341,chair,YOLO_ONLY,N/A,0.0,0.0208
1771007453,-0.16455134749412537,-0.6991892457008362,0.3023863136768341,0.7776,chair,YOLO_ONLY,N/A,0.0,0.0204
1771007453,-0.16450472176074982,-0.6991763114929199,0.3023757338523865,0.6961,chair,YOLO_ONLY,N/A,0.0,0.0200
1771007453,-0.16438175737857819,-0.6991668343544006,0.30237436294555664,0.6791,chair,YOLO_ONLY,N/A,0.0,0.0196
1771007453,-0.16421614587306976,-0.6991696953773499,0.30235809087753296,0.7699,chair,YOLO_ONLY,N/A,0.0,0.0192
1771007453,-0.16412100195884705,-0.6991391777992249,0.3023708760738373,0.7563,chair,YOLO_ONLY,N/A,0.0,0.0189
